id	file_name	title	title_playlist	tune_mode	year	tune_id	section_name	section_id	chords
2598	dataset/jazz1350/My Heart Stood Still.xml	My Heart Stood Still	My Heart Stood Still [jazz1350]	major		774	B	3	Cm F7 D7 G Am7b5 D7 Ab7 G7
2599	dataset/jazz1350/My Heart Stood Still.xml	My Heart Stood Still	My Heart Stood Still [jazz1350]	major		774	A	4	C Am Dm G7 C C7 F Bb7 Em A7 Dm G7 C Am Dm G7
2600	dataset/jazz1350/My Ideal.xml	My Ideal	My Ideal [jazz1350]	major		775	A	1	C A7 Dm Bb7 A7 D7 Dm G7 Bm7b5 E7 Am D7 Ab7 G7
2601	dataset/jazz1350/My Ideal.xml	My Ideal	My Ideal [jazz1350]	major		775	B	2	C A7 Dm Bb7 A7 D7 Dm Fm C F7 Em A7 Ab7 G7 C
2602	dataset/jazz1350/My Last Affair.xml	My Last Affair	My Last Affair [jazz1350]	major		776	A	1	C Am Dm G7 C F7 Em Ebdim Dm G7 D7 G7 C Am Dm G7
2603	dataset/jazz1350/My Last Affair.xml	My Last Affair	My Last Affair [jazz1350]	major		776	A	2	C Am Dm G7 C F7 Em Ebdim Dm G7 D7 G7 C F7 C C7
2604	dataset/jazz1350/My Last Affair.xml	My Last Affair	My Last Affair [jazz1350]	major		776	B	3	F Gm Fdim Am F Fdim Gm F C Dm Em Am Ab7 G7
2605	dataset/jazz1350/My Last Affair.xml	My Last Affair	My Last Affair [jazz1350]	major		776	A	4	C Am Dm G7 C F7 Em Ebdim Dm G7 D7 G7 C Eb7 Ab G7
2606	dataset/jazz1350/My Little Brown Book.xml	My Little Brown Book	My Little Brown Book [jazz1350]	major		777	A	1	C G7 C7 F Fm Bb7 C C Dm G7 Em Eb7 Dm G7
2607	dataset/jazz1350/My Little Brown Book.xml	My Little Brown Book	My Little Brown Book [jazz1350]	major		777	A	2	C G7 C7 F Fm Bb7 C C Dm G7 Em Eb7 Ab Bb7
2608	dataset/jazz1350/My Little Brown Book.xml	My Little Brown Book	My Little Brown Book [jazz1350]	major		777	B	3	Eb C7 Fm Bb7 Eb F#dim Fm Bb7 Eb C7 Fm Bb7 Eb Am7b5 Ab7 G7sus4
2609	dataset/jazz1350/My Little Brown Book.xml	My Little Brown Book	My Little Brown Book [jazz1350]	major		777	C	4	C G7 C7 F Fm Bb7 C C Dm G7 C Ebm Ab7 C# Dm7b5 G7 C
2610	dataset/jazz1350/My Little Suede Shoes.xml	My Little Suede Shoes	My Little Suede Shoes [jazz1350]	major		778	A	1	Dm G7 C Dm G7 C Dm G7 Em A7 Dm G7 C
2611	dataset/jazz1350/My Little Suede Shoes.xml	My Little Suede Shoes	My Little Suede Shoes [jazz1350]	major		778	A	2	Dm G7 C Dm G7 C Dm G7 Em A7 Dm G7 C
2612	dataset/jazz1350/My Little Suede Shoes.xml	My Little Suede Shoes	My Little Suede Shoes [jazz1350]	major		778	B	3	F Em A7 Dm G7 C F Em A7 Dm G7 C
2613	dataset/jazz1350/My Little Suede Shoes.xml	My Little Suede Shoes	My Little Suede Shoes [jazz1350]	major		778	A	4	Dm G7 C Dm G7 C Dm G7 Em A7 Dm G7 C
2614	dataset/jazz1350/My Lucky Star.xml	My Lucky Star	My Lucky Star [jazz1350]	major		779	A	1	F C7 F C7 C7 F Am D7 Gm C7 Gm Gm Gm Gm Gm Gm Dm G7 C7sus4 C7
2615	dataset/jazz1350/My Lucky Star.xml	My Lucky Star	My Lucky Star [jazz1350]	major		779	B	2	F C7 F C7 C7 Am7b5 D7 Ab7 Gm D7 Gm Gm Eb7 Dm G7 Gm C7 F Gm C7
2616	dataset/jazz1350/My Man's Gone Now.xml	My Man's Gone Now	My Man's Gone Now [jazz1350]	minor		780	A	1	Am Bb Am E7 A7 Dm E7sus4 E7 Am Bb Am E7
2617	dataset/jazz1350/My Man's Gone Now.xml	My Man's Gone Now	My Man's Gone Now [jazz1350]	minor		780	A	2	Am Bb Am E7 A7 Dm E7sus4 E7 Am Bb Am E7
2618	dataset/jazz1350/My Man's Gone Now.xml	My Man's Gone Now	My Man's Gone Now [jazz1350]	minor		780	B	3	Eb7 Eb7 Ab E7 E7 Am F#7 F#7 Bm Dm E7 Am Bb Am E7
2619	dataset/jazz1350/My Melancholy Baby.xml	My Melancholy Baby	My Melancholy Baby [jazz1350]	major		781	A	1	C C Bb7 A7 Dm A7 Dm A7
2620	dataset/jazz1350/My Melancholy Baby.xml	My Melancholy Baby	My Melancholy Baby [jazz1350]	major		781	B	2	Dm Dm G7 Abdim Am D7 Dm G7
2621	dataset/jazz1350/My Melancholy Baby.xml	My Melancholy Baby	My Melancholy Baby [jazz1350]	major		781	A	3	C C Bb7 A7 Dm A7 Dm Gm C7
2622	dataset/jazz1350/My Melancholy Baby.xml	My Melancholy Baby	My Melancholy Baby [jazz1350]	major		781	C	4	F F#dim C7 A7 Dm G7 C C#dim Dm G7
2623	dataset/jazz1350/My Old Flame.xml	My Old Flame	My Old Flame [jazz1350]	major		782	A	1	C Em7b5 A7 Dm Fm Bb7 C Fm Bb7 Eb Ab7 Dm G7
2624	dataset/jazz1350/My Old Flame.xml	My Old Flame	My Old Flame [jazz1350]	major		782	A	2	C Em7b5 A7 Dm Fm Bb7 C Fm Bb7 Eb Ab7 Dm G7 C Fm Bb7
2625	dataset/jazz1350/My Old Flame.xml	My Old Flame	My Old Flame [jazz1350]	major		782	B	3	Eb Cm Fm Bb7 C#7 C7 F7 Fm Bb7 Dm7b5 G7 Cm Am D7 Dm G7
2626	dataset/jazz1350/My Old Flame.xml	My Old Flame	My Old Flame [jazz1350]	major		782	A	4	C Em7b5 A7 Dm Fm Bb7 C Fm Bb7 Eb Ab7 Dm G7 C
2627	dataset/jazz1350/My One And Only Love.xml	My One And Only Love	My One And Only Love [jazz1350]	major		783	A	1	C Am Dm G7 Abdim Am F Em A7 Dm G7 Abdim Am D7 Dm G7 Em A7 Dm G7
2628	dataset/jazz1350/My One And Only Love.xml	My One And Only Love	My One And Only Love [jazz1350]	major		783	A	2	C Am Dm G7 Abdim Am F Em A7 Dm G7 Abdim Am D7 Dm G7 C F#m7b5 B7
2629	dataset/jazz1350/My One And Only Love.xml	My One And Only Love	My One And Only Love [jazz1350]	major		783	B	3	Em F#m7b5 B7 Em F#m7b5 B7 Em Em Em A7 Dm A7 Dm G7
2630	dataset/jazz1350/My One And Only Love.xml	My One And Only Love	My One And Only Love [jazz1350]	major		783	A	4	C Am Dm G7 Abdim Am F Em A7 Dm G7 Abdim Am D7 Dm G7 C G7
2631	dataset/jazz1350/My Romance.xml	My Romance	My Romance [jazz1350]	major		784	A	1	C F Em Ebdim Dm G7 C E7 Am E7 Am A7 Dm G7 C C7
2632	dataset/jazz1350/My Romance.xml	My Romance	My Romance [jazz1350]	major		784	B	2	F Bb7 C C7 F Bb7 C F#m7b5 B7 Em Bb7 Am D7 Dm G7
2633	dataset/jazz1350/My Romance.xml	My Romance	My Romance [jazz1350]	major		784	A	3	C F Em Ebdim Dm G7 C E7 Am E7 Am A7 Dm G7 C C7
2634	dataset/jazz1350/My Romance.xml	My Romance	My Romance [jazz1350]	major		784	C	4	F A7 Dm Dm Bm7b5 E7 Am Ab7 C Am Dm G7 C Am Dm G7
2635	dataset/jazz1350/My Secret Love.xml	My Secret Love	My Secret Love [jazz1350]	major		785	A	1	C C C C C A7 Dm G7 Dm G7 Dm G7 Dm G7 C Dm G7
2636	dataset/jazz1350/My Secret Love.xml	My Secret Love	My Secret Love [jazz1350]	major		785	A	2	C C C C C A7 Dm G7 Dm G7 Dm G7 Dm G7 C C
2637	dataset/jazz1350/My Secret Love.xml	My Secret Love	My Secret Love [jazz1350]	major		785	B	3	Am D7 G G Gm C7 F Fm
2638	dataset/jazz1350/My Secret Love.xml	My Secret Love	My Secret Love [jazz1350]	major		785	C	4	C C Em7b5 A7 Dm G7 C C
2639	dataset/jazz1350/My Shining Hour.xml	My Shining Hour	My Shining Hour [jazz1350]	major		786	A	1	C Am Dm G7 C Am Bm7b5 E7 Am Am Bm7b5 E7 Am D7 Dm G7
2640	dataset/jazz1350/My Shining Hour.xml	My Shining Hour	My Shining Hour [jazz1350]	major		786	B	2	Gm C7 F F Fm Bb7 C Ebdim Dm G7 C C C Dm Em Ebdim Dm G7 C Dm G7
2641	dataset/jazz1350/My Way.xml	My Way	My Way [jazz1350]	major		787	A	1	C C C7 A7 Dm Dm G7 F C C C Gm C7 F Fm C Am Dm G7 F C
2642	dataset/jazz1350/My Way.xml	My Way	My Way [jazz1350]	major		787	A	2	C C C7 A7 Dm Dm G7 F C C C Gm C7 F Fm C Am Dm G7 F C F
2643	dataset/jazz1350/My Way.xml	My Way	My Way [jazz1350]	major		787	B	3	C C Gm C7 F F F Dm G7 Em Am Dm G7 F C
2644	dataset/jazz1350/Nacada.xml	Nacada	Nacada [jazz1350]	major		788	A	1	C Am Ab E7 Am D7 C# F#7 Fm7b5 Bb7 A D7 G Em Eb Ab7 Dm G7 G Em Eb Ab7 G
2645	dataset/jazz1350/Naima.xml	Naima	Naima [jazz1350]	major		789	A	1	Dm Gm Eb7 C#7 C
2646	dataset/jazz1350/Naima.xml	Naima	Naima [jazz1350]	major		789	A	2	Dm Gm Eb7 C#7 C
2647	dataset/jazz1350/Naima.xml	Naima	Naima [jazz1350]	major		789	B	3	Eb D7 Eb D7 Ab7 Eb C Bb7
2648	dataset/jazz1350/Naima.xml	Naima	Naima [jazz1350]	major		789	A	4	Dm Gm Eb7 C#7 C
2649	dataset/jazz1350/Naima.xml	Naima	Naima [jazz1350]	major		789	C	5	Eb7 C#7 C Eb7 C#7 C Eb7 C#7 C F C F C F C
2650	dataset/jazz1350/Nancy (With The Laughing Face).xml	Nancy (With The Laughing Face)	Nancy (With The Laughing Face) [jazz1350]	major		790	A	1	Dm A7 Dm G7 C F7 Em Ebdim Dm Dm Bm7b5 E7 Am D7 Dm A7
2651	dataset/jazz1350/Nancy (With The Laughing Face).xml	Nancy (With The Laughing Face)	Nancy (With The Laughing Face) [jazz1350]	major		790	A	2	Dm A7 Dm G7 C F7 Em Ebdim Dm Dm Bm7b5 E7 Am D7 G7 C Bm7b5 E7
2652	dataset/jazz1350/Nancy (With The Laughing Face).xml	Nancy (With The Laughing Face)	Nancy (With The Laughing Face) [jazz1350]	major		790	B	3	Am Bm7b5 E7 Am D7 G7 C Am Dm Bm7b5 E7 Am D7 G7sus4 A7
2653	dataset/jazz1350/Nancy (With The Laughing Face).xml	Nancy (With The Laughing Face)	Nancy (With The Laughing Face) [jazz1350]	major		790	A	4	Dm A7 Dm G7 C F7 Em Ebdim Dm Dm Bm7b5 E7 Am D7 G7 C Em A7
2654	dataset/jazz1350/Nardis.xml	Nardis	Nardis [jazz1350]	minor		791	A	1	Am Bb E7 F Dm Bb A Am
2655	dataset/jazz1350/Nardis.xml	Nardis	Nardis [jazz1350]	minor		791	A	2	Am Bb E7 F Dm Bb A Am
2656	dataset/jazz1350/Nardis.xml	Nardis	Nardis [jazz1350]	minor		791	B	3	Dm Bb Dm Bb Gm C7 F Bb
2657	dataset/jazz1350/Nardis.xml	Nardis	Nardis [jazz1350]	minor		791	A	4	Am Bb E7 F Dm Bb A Am
2658	dataset/jazz1350/Nature Boy.xml	Nature Boy	Nature Boy [jazz1350]	minor		792	A	1	Am Bm7b5 E7 Am Bm7b5 E7 Am Am Am Am Dm Am Bm7b5
2659	dataset/jazz1350/Nature Boy.xml	Nature Boy	Nature Boy [jazz1350]	minor		792	B	2	E7 E7 Am Am B7 B7 E7 E7
2660	dataset/jazz1350/Nature Boy.xml	Nature Boy	Nature Boy [jazz1350]	minor		792	A	3	Am Bm7b5 E7 Am Bm7b5 E7 Am Am Am Am Dm Am Bm7b5
2661	dataset/jazz1350/Nature Boy.xml	Nature Boy	Nature Boy [jazz1350]	minor		792	C	4	E7 E7 Am F#m7b5 B7 E7 Am Bm7b5 E7
2662	dataset/jazz1350/Nearness Of You, The.xml	Nearness Of You, The	Nearness Of You, The [jazz1350]	major		793	A	1	C Gm C7 F Fdim Em A7 Dm G7 Em A7 Dm G7
2663	dataset/jazz1350/Nearness Of You, The.xml	Nearness Of You, The	Nearness Of You, The [jazz1350]	major		793	A	2	C Gm C7 F Fdim Em A7 Dm G7 C Bb7 C
2664	dataset/jazz1350/Nearness Of You, The.xml	Nearness Of You, The	Nearness Of You, The [jazz1350]	major		793	B	3	Dm G7 C Gm C7 F Em7b5 A7 D7 Dm G7
2665	dataset/jazz1350/Nearness Of You, The.xml	Nearness Of You, The	Nearness Of You, The [jazz1350]	major		793	C	4	C Gm C7 F Fdim Em A7 Dm G7 Em7b5 A7 Dm G7 C Am Dm G7
2666	dataset/jazz1350/Nefertiti.xml	Nefertiti	Nefertiti [jazz1350]	major		794	A	1	C F Bm7b5 E7 Eb Eb Dm7b5 G7 Ab C#7sus4 F#7 Bb7sus4 Ab7sus4 G7 Dm G7
2667	dataset/jazz1350/Never Let Me Go.xml	Never Let Me Go	Never Let Me Go [jazz1350]	major		795	A	1	Am D7sus4 D7 Gm C7sus4 C7 F Bm E7 Eb Am D7 Dm G7 Cm F7 Bb Em7b5 A7 D Bm F7 E7
2668	dataset/jazz1350/Never Let Me Go.xml	Never Let Me Go	Never Let Me Go [jazz1350]	major		795	B	2	Am D7sus4 D7 Gm C7sus4 C7 F Bm E7 Am Am D7 Dm Ab7 G7 Fm C Bm7b5 E7
2669	dataset/jazz1350/Never Will I Marry.xml	Never Will I Marry	Never Will I Marry [jazz1350]	major		796	A	1	F F Em Em F F Em F
2670	dataset/jazz1350/Never Will I Marry.xml	Never Will I Marry	Never Will I Marry [jazz1350]	major		796	B	2	Bb Bb Bm E7 Am F#m B7 E C#7 F#m B7 E
2671	dataset/jazz1350/Never Will I Marry.xml	Never Will I Marry	Never Will I Marry [jazz1350]	major		796	C	3	F F Em Am Dm Dm G7 C
2672	dataset/jazz1350/Nevertheless.xml	Nevertheless	Nevertheless [jazz1350]	major		797	A	1	C Ebdim Dm G7 Em7b5 A7 Dm A7 D7 G7 C Am Dm G7
2673	dataset/jazz1350/Nevertheless.xml	Nevertheless	Nevertheless [jazz1350]	major		797	A	2	C Ebdim Dm G7 Em7b5 A7 Dm A7 D7 G7 C C Am Abm
2674	dataset/jazz1350/Nevertheless.xml	Nevertheless	Nevertheless [jazz1350]	major		797	B	3	Gm C7 Gm C7 F F A7 D7 A7 D7 Dm G7
2675	dataset/jazz1350/Nevertheless.xml	Nevertheless	Nevertheless [jazz1350]	major		797	A	4	C Ebdim Dm G7 Em7b5 A7 Dm A7 D7 G7 C Dm G7
2676	dataset/jazz1350/New York, New York.xml	New York, New York	New York, New York [jazz1350]	major		798	A	1	C C Dm G7 C C Dm G7
2677	dataset/jazz1350/New York, New York.xml	New York, New York	New York, New York [jazz1350]	major		798	A	2	C C Dm G7 C C Gm C7
2678	dataset/jazz1350/New York, New York.xml	New York, New York	New York, New York [jazz1350]	major		798	B	3	F Fm C C Em A7 Dm G7
2679	dataset/jazz1350/New York, New York.xml	New York, New York	New York, New York [jazz1350]	major		798	A	4	C C Dm G7 C C Gm C7
2680	dataset/jazz1350/New York, New York.xml	New York, New York	New York, New York [jazz1350]	major		798	C	5	F Fm C A7 Dm Em F G7 C C Dm G7
2681	dataset/jazz1350/Nice 'n Easy.xml	Nice 'n Easy	Nice 'n Easy [jazz1350]	major		799	A	1	C C C C7 Dm A7 Dm G7
2682	dataset/jazz1350/Nice 'n Easy.xml	Nice 'n Easy	Nice 'n Easy [jazz1350]	major		799	A	2	C C C C7 Dm A7 Dm Bm7b5 E7
2683	dataset/jazz1350/Nice 'n Easy.xml	Nice 'n Easy	Nice 'n Easy [jazz1350]	major		799	B	3	Am Am Am F Em Em7b5 A7 Ab7 Dm G7
2684	dataset/jazz1350/Nice 'n Easy.xml	Nice 'n Easy	Nice 'n Easy [jazz1350]	major		799	A	4	C C C C7 F E7 Am D7 Ebdim Em Am Dm G7 C Dm G7
2685	dataset/jazz1350/Nice Work If You Can Get It.xml	Nice Work If You Can Get It	Nice Work If You Can Get It [jazz1350]	major		800	A	1	E7 A7 D7 G7 C7 F7 D7 Ebdim Em Am Dm G7 Dm G7sus4 C F7
2686	dataset/jazz1350/Nice Work If You Can Get It.xml	Nice Work If You Can Get It	Nice Work If You Can Get It [jazz1350]	major		800	A	2	E7 A7 D7 G7 C7 F7 D7 Ebdim Em Am Dm G7 Dm G7sus4 C E7
2687	dataset/jazz1350/Nice Work If You Can Get It.xml	Nice Work If You Can Get It	Nice Work If You Can Get It [jazz1350]	major		800	B	3	Am F7 Am D7 Gm Am7b5 D7 Dm G7
2688	dataset/jazz1350/Nice Work If You Can Get It.xml	Nice Work If You Can Get It	Nice Work If You Can Get It [jazz1350]	major		800	A	4	E7 A7 D7 G7 C7 F7 D7 Ebdim Em Am Dm G7 E7 A7 Dm G7sus4 C F7
2689	dataset/jazz1350/Nicolette.xml	Nicolette	Nicolette [jazz1350]	major		801	A	1	F#m C7 Fm C A Adim Cdim C#m F#7
2690	dataset/jazz1350/Nicolette.xml	Nicolette	Nicolette [jazz1350]	major		801	A	2	F#m C7 Fm C A Adim Cdim C#m F#7
2691	dataset/jazz1350/Nicolette.xml	Nicolette	Nicolette [jazz1350]	major		801	B	3	F#m F#m Ebm7b5 Adim Bbm7b5 Eb7 Abm B Eb Ab C# E
2692	dataset/jazz1350/Nicolette.xml	Nicolette	Nicolette [jazz1350]	major		801	C	4	F#m C7 Fm C A Adim Cdim C#m F#7 F#7 F#m C C F E7sus4 C#m Fm C
2693	dataset/jazz1350/Night And Day.xml	Night And Day	Night And Day [jazz1350]	major		802	A	1	Ab G7 C C Ab G7 C C F#m7b5 Fm Em Ebdim Dm G7 C C
2694	dataset/jazz1350/Night And Day.xml	Night And Day	Night And Day [jazz1350]	major		802	A	2	Ab G7 C C Ab G7 C C F#m7b5 Fm Em Ebdim Dm G7 C Bb7
2695	dataset/jazz1350/Night And Day.xml	Night And Day	Night And Day [jazz1350]	major		802	B	3	Eb Eb C C Eb Eb C C F#m7b5 Fm Em Ebdim Dm G7 C C
2696	dataset/jazz1350/Night Dreamer.xml	Night Dreamer	Night Dreamer [jazz1350]	major		803	A	1	C Bbm Ab G7 C Bbm Ab G7 C Bbm Ab G7 Abm C#7 A7sus4 A7sus4 Bb7sus4 Bb7sus4 C Bbm A G7 C Bbm Ab G7
2697	dataset/jazz1350/Night Has A Thousand Eyes, The.xml	Night Has A Thousand Eyes, The	Night Has A Thousand Eyes, The [jazz1350]	major		804	A	1	C C G7sus4 G7sus4 C C G7sus4 G7 Gm C7 F Bb7 C G7sus4 C G7sus4
2698	dataset/jazz1350/Night Has A Thousand Eyes, The.xml	Night Has A Thousand Eyes, The	Night Has A Thousand Eyes, The [jazz1350]	major		804	A	2	C C G7sus4 G7sus4 C C G7sus4 G7 Gm C7 F Bb7 C G7sus4 C C
2699	dataset/jazz1350/Night Has A Thousand Eyes, The.xml	Night Has A Thousand Eyes, The	Night Has A Thousand Eyes, The [jazz1350]	major		804	B	3	Fm Bb7 Eb Eb Ebm Ab7 C# C# Dm G7sus4 C Am C G7sus4 C G7sus4
2700	dataset/jazz1350/Night We Called It A Day, The.xml	Night We Called It A Day, The	Night We Called It A Day, The [jazz1350]	major		805	A	1	Dm7b5 G7 C Bm7b5 E7 Am Am F#7 F7 Em Eb7 Dm C#7 C
2701	dataset/jazz1350/Night We Called It A Day, The.xml	Night We Called It A Day, The	Night We Called It A Day, The [jazz1350]	major		805	A	2	Dm7b5 G7 C Bm7b5 E7 Am Am F#7 F7 Em Eb7 Dm C#7 C Gm C7
2702	dataset/jazz1350/Night We Called It A Day, The.xml	Night We Called It A Day, The	Night We Called It A Day, The [jazz1350]	major		805	B	3	F Fdim F Fm E7 Am Bm7b5 E7 Am Am7b5 D7 Dm G7
2703	dataset/jazz1350/Night We Called It A Day, The.xml	Night We Called It A Day, The	Night We Called It A Day, The [jazz1350]	major		805	C	4	Dm7b5 G7 C Bm7b5 E7 Am Am Am F#m7b5 Fm Em Eb7 Dm C#7 C
2704	dataset/jazz1350/No Moe.xml	No Moe	No Moe [jazz1350]	major		806	A	1	C A7 Dm G7 Em A7 Dm G7 Gm C7 F7 Bb7 Em A7 Dm G7
2705	dataset/jazz1350/No Moe.xml	No Moe	No Moe [jazz1350]	major		806	A	2	C A7 Dm G7 Em A7 Dm G7 Gm C7 F7 Bb7 Dm G7 C
2706	dataset/jazz1350/No Moe.xml	No Moe	No Moe [jazz1350]	major		806	B	3	E7 E7 A7 A7 D7 D7 G7 G7
2707	dataset/jazz1350/No Moe.xml	No Moe	No Moe [jazz1350]	major		806	A	4	C A7 Dm G7 Em A7 Dm G7 Gm C7 F7 Bb7 Dm G7 C
2708	dataset/jazz1350/No Moon At All.xml	No Moon At All	No Moon At All [jazz1350]	minor		807	A	1	Am E7 Am D Bm7b5 Am F7 E7 Am F7 E7
2709	dataset/jazz1350/No Moon At All.xml	No Moon At All	No Moon At All [jazz1350]	minor		807	A	2	Am E7 Am D Bm7b5 Am F7 E7 Am F7 E7
2710	dataset/jazz1350/No Moon At All.xml	No Moon At All	No Moon At All [jazz1350]	minor		807	B	3	A7 A7 D7 D7 G7 G7 C Bm7b5 E7
2711	dataset/jazz1350/No Moon At All.xml	No Moon At All	No Moon At All [jazz1350]	minor		807	A	4	Am E7 Am D Bm7b5 Am F7 E7 Am F7 E7
2712	dataset/jazz1350/No Splice.xml	No Splice	No Splice [jazz1350]	minor		808	A	1	Am Bm7b5 E7 Am Am Gm C7 F F Bm7b5 E7 F7 E7 Am F7 Cm F7 Bb Bm7b5 E7
2713	dataset/jazz1350/No Splice.xml	No Splice	No Splice [jazz1350]	minor		808	B	2	Am Bm7b5 E7 Am Am Gm C7 F F F#dim C Abdim Am F7 E7 Am Bm7b5 E7
2714	dataset/jazz1350/Nobody Else But Me.xml	Nobody Else But Me	Nobody Else But Me [jazz1350]	major		809	A	1	C F7 Em A7 Dm G7 Dm G7 C#m F#7 B F#m B7
2715	dataset/jazz1350/Nobody Else But Me.xml	Nobody Else But Me	Nobody Else But Me [jazz1350]	major		809	B	2	E Fdim B Eb7 Am D7 Dm G7
2716	dataset/jazz1350/Nobody Else But Me.xml	Nobody Else But Me	Nobody Else But Me [jazz1350]	major		809	A	3	C F7 Em A7 Dm G7 Dm E7 Am Ab7 Gm C7
2717	dataset/jazz1350/Nobody Else But Me.xml	Nobody Else But Me	Nobody Else But Me [jazz1350]	major		809	C	4	F Fm Bb7 C A7 D7 C#7 C C#dim Dm Ebdim Dm Ab7 G7 C C
2718	dataset/jazz1350/Nostalgia In Times Square.xml	Nostalgia In Times Square	Nostalgia In Times Square [jazz1350]	major		810	A	1	C7 Bb7 C7 Bb7 C7 Bb7 C7 Bb7 Ebm Ab7 Ebm Ab7 C7 Bb7 C7 Bb7 Am D7 Gm C7 Fm Bb7 C7
2719	dataset/jazz1350/Now's The Time.xml	Now's The Time	Now's The Time [jazz1350]	major		811	A	1	C7 F7 C7 Gm C7 F7 F#dim C7 Em A7 Dm G7 C7 A7 Dm G7
2720	dataset/jazz1350/Nuages.xml	Nuages	Nuages [jazz1350]	major		812	A	1	Ebm G7 C C Ebm G7 C G7 C E7 E7 Am Am D7 C#7 D7 G7 G7
2721	dataset/jazz1350/Nuages.xml	Nuages	Nuages [jazz1350]	major		812	B	2	Ebm G7 C C C#7 C7 F F Fm Fm C C Ebm G7 C G7 C
2722	dataset/jazz1350/Nutty.xml	Nutty	Nutty [jazz1350]	major		813	A	1	C C#dim Dm Ebdim C Dm G7 G7 C C#dim Dm G7 C Dm G7
2723	dataset/jazz1350/Nutty.xml	Nutty	Nutty [jazz1350]	major		813	A	2	C C#dim Dm Ebdim C Dm G7 G7 C C#dim Dm G7 C C7
2724	dataset/jazz1350/Nutty.xml	Nutty	Nutty [jazz1350]	major		813	B	3	F D7 Gm C7 F Gm C7 C7 F D7 Gm C7 F Dm C#7
2725	dataset/jazz1350/Nutty.xml	Nutty	Nutty [jazz1350]	major		813	A	4	C C#dim Dm Ebdim C Dm G7 G7 C C#dim Dm G7 C G7 C C
2726	dataset/jazz1350/Nutville.xml	Nutville	Nutville [jazz1350]	minor		814	A	1	Am Am Am Am Am Am Am Am Dm Dm Dm Bb7 Am Am Am Am
2727	dataset/jazz1350/Nutville.xml	Nutville	Nutville [jazz1350]	minor		814	B	2	F7 E7 Eb7 D7 F7 E7 Am Am Am Am Gm Fm E7 Am
2728	dataset/jazz1350/O Grande Amor.xml	O Grande Amor	O Grande Amor [jazz1350]	minor		815	A	1	Am Abdim Gm C7 Bm7b5 E7 Am A7
2729	dataset/jazz1350/O Grande Amor.xml	O Grande Amor	O Grande Amor [jazz1350]	minor		815	B	2	Dm G7 C F Bb Bb Bm7b5 E7
2730	dataset/jazz1350/O Grande Amor.xml	O Grande Amor	O Grande Amor [jazz1350]	minor		815	A	3	Am Abdim Gm C7 Bm7b5 E7 Em7b5 A7
2731	dataset/jazz1350/O Grande Amor.xml	O Grande Amor	O Grande Amor [jazz1350]	minor		815	C	4	Dm Ebdim C F Bb Bm7b5 E7 Am E7
2732	dataset/jazz1350/Odd Couple, The.xml	Odd Couple, The	Odd Couple, The [jazz1350]	major		816	A	1	Am D7 Am D7 Am D7 Am D7 Dm G7 Dm G7 Dm G7 Dm G7 C7 F#7 F Bm E7 Am D7 F E7 Am D7 Bm7b5 E7
2733	dataset/jazz1350/Odd Couple, The.xml	Odd Couple, The	Odd Couple, The [jazz1350]	major		816	A	2	Am D7 Am D7 Am D7 Am D7 Dm G7 Dm G7 Dm G7 Dm G7 C7 F#7 F Bm E7 Am D7 Dm G7sus4 C F7 E7
2734	dataset/jazz1350/Off Minor.xml	Off Minor	Off Minor [jazz1350]	minor		817	A	1	Am Eb7 Ab7 C#m C7 F E7 Am C7 E7 E7
2735	dataset/jazz1350/Off Minor.xml	Off Minor	Off Minor [jazz1350]	minor		817	A	2	Am Eb7 Ab7 C#m C7 F E7 Am C7 E7 E7
2736	dataset/jazz1350/Off Minor.xml	Off Minor	Off Minor [jazz1350]	minor		817	B	3	Eb E7 Cm F7 C#m F#7 F#m B7sus4 B7 E7 E7
2737	dataset/jazz1350/Off Minor.xml	Off Minor	Off Minor [jazz1350]	minor		817	A	4	Am Eb7 Ab7 C#m C7 F E7 Am C7 E7 E7
2738	dataset/jazz1350/Oh! Look At Me Now.xml	Oh! Look At Me Now	Oh! Look At Me Now [jazz1350]	major		818	A	1	G7 D7 G7 C Cm F7 G F7 E7 A7 Eb7 D7 G7 F#7 F7 E7 Eb7 D7
2739	dataset/jazz1350/Oh! Look At Me Now.xml	Oh! Look At Me Now	Oh! Look At Me Now [jazz1350]	major		818	A	2	G7 D7 G7 C Cm F7 G F7 E7 A7 Eb7 G G7 C#7 F#7
2740	dataset/jazz1350/Oh! Look At Me Now.xml	Oh! Look At Me Now	Oh! Look At Me Now [jazz1350]	major		818	B	3	Bm G7 F#7 Bm F#7 Bm E7 Am F7 E7 Am D7
2741	dataset/jazz1350/Oh! Look At Me Now.xml	Oh! Look At Me Now	Oh! Look At Me Now [jazz1350]	major		818	A	4	G7 D7 G7 C Cm F7 G F7 E7 A7 D7 G G
2742	dataset/jazz1350/Oh, Lady Be Good.xml	Oh, Lady Be Good	Oh, Lady Be Good [jazz1350]	major		819	A	1	C F7 C F7 Em A7 Dm G7 C Am Dm G7
2743	dataset/jazz1350/Oh, Lady Be Good.xml	Oh, Lady Be Good	Oh, Lady Be Good [jazz1350]	major		819	A	2	C F7 C F7 Em A7 Dm G7 C Gm C7
2744	dataset/jazz1350/Oh, Lady Be Good.xml	Oh, Lady Be Good	Oh, Lady Be Good [jazz1350]	major		819	B	3	F F#dim C Bm7b5 E7 Am D7 Dm G7
